DestinationPort,FlowDuration,TotalFwdPackets,TotalBackwardPackets,TotalLengthofFwdPackets,TotalLengthofBwdPackets,FwdPacketLengthMax,FwdPacketLengthMin,FwdPacketLengthMean,FwdPacketLengthStd,BwdPacketLengthMax,BwdPacketLengthMin,BwdPacketLengthMean,BwdPacketLengthStd,FlowPackets/s,FlowIATMean,FlowIATStd,FlowIATMax,FlowIATMin,FwdIATTotal,FwdIATMean,FwdIATStd,FwdIATMax,FwdIATMin,BwdIATTotal,BwdIATMean,BwdIATStd,BwdIATMax,BwdIATMin,FwdPSHFlags,BwdPSHFlags,FwdURGFlags,BwdURGFlags,FwdHeaderLength,BwdHeaderLength,FwdPackets/s,BwdPackets/s,MinPacketLength,MaxPacketLength,PacketLengthMean,PacketLengthStd,PacketLengthVariance,FINFlagCount,SYNFlagCount,RSTFlagCount,PSHFlagCount,ACKFlagCount,URGFlagCount,CWEFlagCount,ECEFlagCount,Down/UpRatio,AveragePacketSize,AvgFwdSegmentSize,AvgBwdSegmentSize,FwdHeaderLength1,FwdAvgBytes/Bulk,FwdAvgPackets/Bulk,FwdAvgBulkRate,BwdAvgBytes/Bulk,BwdAvgPackets/Bulk,BwdAvgBulkRate,SubflowFwdPackets,SubflowFwdBytes,SubflowBwdPackets,SubflowBwdBytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,ActiveMean,ActiveStd,ActiveMax,ActiveMin,IdleMean,IdleStd,IdleMax,IdleMin,Label
80,5924536,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.675158358,1974845.333,3419733.999,5923614,93,5924536,2962268.0,4187975.676,5923614,922,0,0.0,0.0,0,0,0,0,0,0,104,40,0.506368769,0.16878959,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5678026,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.70447018,1892675.333,3277478.925,5677182,157,5678026,2839013.0,4013777.092,5677182,844,0,0.0,0.0,0,0,0,0,0,0,104,40,0.528352635,0.176117545,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5130786,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.779607647,1710262.0,2961571.336,5129990,113,5130786,2565393.0,3626887.859,5129990,796,0,0.0,0.0,0,0,0,0,0,0,104,40,0.584705735,0.194901912,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5875393,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.680805522,1958464.333,3391505.893,5874638,95,5875393,2937696.5,4153462.501,5874638,755,0,0.0,0.0,0,0,0,0,0,0,104,40,0.510604142,0.170201381,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5624352,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.711193041,1874784.0,3246441.734,5623452,129,5624352,2812176.0,3975744.647,5623452,900,0,0.0,0.0,0,0,0,0,0,0,104,40,0.53339478,0.17779826,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,8530375,4,4,383,370,383,0,95.75,191.5,370,0,92.5,185.0,0.937825125,1218625.0,2123504.477,5002306,99,3528069,1176023.0,2034551.805,3525321,899,8530261,2843420.333,2569801.917,5002875,1181,0,0,0,0,136,136,0.468912562,0.468912562,0,383,83.66666667,166.0527025,27573.5,0,0,0,1,0,0,0,0,1,94.125,95.75,92.5,136,0,0,0,0,0,0,4,383,4,370,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,33977688,203,104,43906,72182,602,0,216.2857143,228.4931854,1068,0,694.0576923,362.5597996,9.035341074,111038.1961,290707.8942,2275149,4,34000000,168187.0297,344441.8421,2275149,886,34000000,329879.2621,450488.5716,2275974,4,0,0,0,0,6504,3336,5.974508919,3.060832156,0,1068,376.9090909,360.6257927,130050.9624,0,0,0,1,0,0,0,0,0,378.1368078,216.2857143,694.0576923,6504,0,0,0,0,0,0,203,43906,104,72182,29200,1176,101,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5589897,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.715576691,1863299.0,3226574.244,5589026,126,5589897,2794948.5,3951422.295,5589026,871,0,0.0,0.0,0,0,0,0,0,0,104,40,0.536682518,0.178894173,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,51,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,39215.68627,51.0,0.0,51,51,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,19607.84314,19607.84314,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,1444,1174,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5071729,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.788685673,1690576.333,2927572.616,5071046,129,5071729,2535864.5,3585288.06,5071046,683,0,0.0,0.0,0,0,0,0,0,0,104,40,0.591514255,0.197171418,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5804275,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.689147223,1934758.333,3350326.387,5803382,137,5804275,2902137.5,4102979.32,5803382,893,0,0.0,0.0,0,0,0,0,0,0,104,40,0.516860418,0.172286806,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5548440,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.720923359,1849480.0,3202803.57,5547759,156,5548440,2774220.0,3922376.47,5547759,681,0,0.0,0.0,0,0,0,0,0,0,104,40,0.540692519,0.18023084,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,41,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,48780.4878,41.0,0.0,41,41,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,24390.2439,24390.2439,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,237,235,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5045422,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.792797907,1681807.333,2912393.792,5044750,85,5045422,2522711.0,3566701.759,5044750,672,0,0.0,0.0,0,0,0,0,0,0,104,40,0.59459843,0.198199477,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5780523,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.691978909,1926841.0,3336762.111,5779802,167,5780523,2890261.5,4086427.364,5779802,721,0,0.0,0.0,0,0,0,0,0,0,104,40,0.518984182,0.172994727,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5497824,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.727560577,1832608.0,3173556.162,5497115,130,5497824,2748912.0,3886545.955,5497115,709,0,0.0,0.0,0,0,0,0,0,0,104,40,0.545670433,0.181890144,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5969157,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.670111374,1989719.0,3445741.019,5968518,84,5969157,2984578.5,4219927.71,5968518,639,0,0.0,0.0,0,0,0,0,0,0,104,40,0.502583531,0.167527844,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5716285,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.699755173,1905428.333,3299708.925,5715604,156,5716285,2858142.5,4041060.807,5715604,681,0,0.0,0.0,0,0,0,0,0,0,104,40,0.52481638,0.174938793,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5036163,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.794255468,1678721.0,2906900.886,5035321,115,5036163,2518081.5,3559914.241,5035321,842,0,0.0,0.0,0,0,0,0,0,0,104,40,0.595691601,0.198563867,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5783652,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.691604543,1927884.0,3338605.015,5782973,115,5783652,2891826.0,4088699.298,5782973,679,0,0.0,0.0,0,0,0,0,0,0,104,40,0.518703407,0.172901136,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5521744,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.72440881,1840581.333,3187199.249,5520842,106,5521744,2760872.0,3903187.006,5520842,902,0,0.0,0.0,0,0,0,0,0,0,104,40,0.543306607,0.181102202,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5993779,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.667358606,1997926.333,3459912.373,5993089,68,5993779,2996889.5,4237265.968,5993089,690,0,0.0,0.0,0,0,0,0,0,0,104,40,0.500518955,0.166839652,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5735037,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.697467165,1911679.0,3310369.999,5734165,93,5735037,2867518.5,4054050.359,5734165,872,0,0.0,0.0,0,0,0,0,0,0,104,40,0.523100374,0.174366791,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5973085,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.669670698,1991028.333,3447969.878,5972401,124,5973085,2986542.5,4222641.586,5972401,684,0,0.0,0.0,0,0,0,0,0,0,104,40,0.502253023,0.167417674,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5055127,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.791275867,1685042.333,2917970.129,5054424,102,5055127,2527563.5,3573520.389,5054424,703,0,0.0,0.0,0,0,0,0,0,0,104,40,0.5934569,0.197818967,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,7540952,4,4,602,364,602,0,150.5,301.0,364,0,91.0,182.0,1.060874012,1077278.857,1971862.521,5004564,75,2536388,845462.6667,1459979.756,2531301,893,7540806,2513602.0,2500863.937,5005154,3529,0,0,0,0,136,136,0.530437006,0.530437006,0,602,107.3333333,221.137966,48902.0,0,0,0,1,0,0,0,0,1,120.75,150.5,91.0,136,0,0,0,0,0,0,4,602,4,364,29200,236,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,33005212,203,104,43951,72196,602,0,216.5073892,228.6511756,1068,0,694.1923077,362.6796194,9.30156122,107860.1699,271530.6864,1280138,4,33000000,163380.8564,320660.0132,1280138,900,33000000,320437.7282,417551.9272,1281074,4,0,0,0,0,6504,3336,6.150543738,3.151017482,0,1068,377.1006494,360.7069149,130109.4784,0,0,0,1,0,0,0,0,0,378.3289902,216.5073892,694.1923077,6504,0,0,0,0,0,0,203,43951,104,72196,29200,1174,101,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5638042,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.709466159,1879347.333,3254367.309,5637167,127,5638042,2819021.0,3985460.294,5637167,875,0,0.0,0.0,0,0,0,0,0,0,104,40,0.532099619,0.17736654,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,56,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,35714.28571,56.0,0.0,56,56,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,17857.14286,17857.14286,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,1444,1176,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5107650,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.783139017,1702550.0,2948277.843,5106928,112,5107650,2553825.0,3610632.889,5106928,722,0,0.0,0.0,0,0,0,0,0,0,104,40,0.587354263,0.195784754,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5844892,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.68435824,1948297.333,3373929.902,5844176,143,5844892,2922446.0,4131950.192,5844176,716,0,0.0,0.0,0,0,0,0,0,0,104,40,0.51326868,0.17108956,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5588769,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.715721119,1862923.0,3225870.177,5587837,57,5588769,2794384.5,3950538.411,5587837,932,0,0.0,0.0,0,0,0,0,0,0,104,40,0.536790839,0.17893028,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,61,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,32786.88525,61.0,0.0,61,61,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,16393.44262,16393.44262,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,237,236,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5072544,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.788558956,1690848.0,2928030.166,5071846,132,5072544,2536272.0,3585843.139,5071846,698,0,0.0,0.0,0,0,0,0,0,0,104,40,0.591419217,0.197139739,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5816966,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.687643696,1938988.667,3357638.815,5816056,167,5816966,2908483.0,4111929.17,5816056,910,0,0.0,0.0,0,0,0,0,0,0,104,40,0.515732772,0.171910924,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5552306,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.720421389,1850768.667,3204861.542,5551424,157,5552306,2776153.0,3924825.887,5551424,882,0,0.0,0.0,0,0,0,0,0,0,104,40,0.540316042,0.180105347,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5878161,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.680484934,1959387.0,3393002.676,5877289,126,5878161,2939080.5,4155254.31,5877289,872,0,0.0,0.0,0,0,0,0,0,0,104,40,0.5103637,0.170121233,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5610474,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.712952239,1870158.0,3238592.937,5609763,139,5610474,2805237.0,3966198.705,5609763,711,0,0.0,0.0,0,0,0,0,0,0,104,40,0.534714179,0.17823806,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5089286,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.785964868,1696428.667,2937694.433,5088586,128,5089286,2544643.0,3597678.693,5088586,700,0,0.0,0.0,0,0,0,0,0,0,104,40,0.589473651,0.196491217,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5841394,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.684768054,1947131.333,3371922.459,5840692,80,5841394,2920697.0,4129496.531,5840692,702,0,0.0,0.0,0,0,0,0,0,0,104,40,0.51357604,0.171192013,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5566776,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.718548761,1855592.0,3213217.538,5565896,99,5566776,2783388.0,3935060.551,5565896,880,0,0.0,0.0,0,0,0,0,0,0,104,40,0.538911571,0.17963719,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5030324,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.795177408,1676774.667,2903494.231,5029441,134,5030324,2515162.0,3555727.461,5029441,883,0,0.0,0.0,0,0,0,0,0,0,104,40,0.596383056,0.198794352,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5760303,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.694407916,1920101.0,3324974.648,5759451,118,5760303,2880151.5,4071944.403,5759451,852,0,0.0,0.0,0,0,0,0,0,0,104,40,0.520805937,0.173601979,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5513197,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.725531847,1837732.333,3182408.385,5512461,154,5513197,2756598.5,3897378.124,5512461,736,0,0.0,0.0,0,0,0,0,0,0,104,40,0.544148885,0.181382962,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5964350,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.670651454,1988116.667,3442824.543,5963548,53,5964350,2982175.0,4216298.131,5963548,802,0,0.0,0.0,0,0,0,0,0,0,104,40,0.502988591,0.167662864,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,9810809,4,4,383,370,383,0,95.75,191.5,370,0,92.5,185.0,0.815427148,1401544.143,2393359.491,5004577,119,4806232,1602077.333,2772503.875,4803489,877,9810690,3270230.0,2832858.92,5005123,1180,0,0,0,0,136,136,0.407713574,0.407713574,0,383,83.66666667,166.0527025,27573.5,0,0,0,1,0,0,0,0,1,94.125,95.75,92.5,136,0,0,0,0,0,0,4,383,4,370,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,35207932,203,104,43906,72179,602,0,216.2857143,228.4931854,1068,0,694.0288462,362.5285381,8.719626021,115058.6013,327842.195,3553665,48,35200000,174275.1683,390868.3296,3553665,901,35200000,341823.3495,515499.4617,3554492,48,0,0,0,0,6504,3336,5.765746196,2.953879825,0,1068,376.8993506,360.6066544,130037.1592,0,0,0,1,0,0,0,0,0,378.1270358,216.2857143,694.0288462,6504,0,0,0,0,0,0,203,43906,104,72179,29200,1176,101,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5200366,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.769176631,1733455.333,3001664.564,5199479,109,5200366,2600183.0,3675959.656,5199479,887,0,0.0,0.0,0,0,0,0,0,0,104,40,0.576882473,0.192294158,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5925359,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.675064583,1975119.667,3420245.526,5924479,124,5925359,2962679.5,4188617.022,5924479,880,0,0.0,0.0,0,0,0,0,0,0,104,40,0.506298437,0.168766146,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,52,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,38461.53846,52.0,0.0,52,52,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,19230.76923,19230.76923,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,1444,1174,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5678012,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.704471917,1892670.667,3277614.598,5677334,125,5678012,2839006.0,4014001.952,5677334,678,0,0.0,0.0,0,0,0,0,0,0,104,40,0.528353938,0.176117979,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5156224,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.775761487,1718741.333,2976180.035,5155338,109,5156224,2578112.0,3644747.963,5155338,886,0,0.0,0.0,0,0,0,0,0,0,104,40,0.581821116,0.193940372,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5898951,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.678086663,1966317.0,3404992.798,5898064,131,5898951,2949475.5,4169933.847,5898064,887,0,0.0,0.0,0,0,0,0,0,0,104,40,0.508564997,0.169521666,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5613342,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.712587973,1871114.0,3240106.758,5612467,122,5613342,2806671.0,3967994.756,5612467,875,0,0.0,0.0,0,0,0,0,0,0,104,40,0.53444098,0.178146993,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,90,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,22222.22222,90.0,0.0,90,90,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,11111.11111,11111.11111,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,237,235,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5100792,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.784191945,1700264.0,2944184.144,5099915,155,5100792,2550396.0,3605564.347,5099915,877,0,0.0,0.0,0,0,0,0,0,0,104,40,0.588143959,0.196047986,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
80,5838434,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.685115221,1946144.667,3370038.569,5837530,143,5838434,2919217.0,4127117.824,5837530,904,0,0.0,0.0,0,0,0,0,0,0,104,40,0.513836416,0.171278805,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Attack
